workload,total_util,num_tasks,cf,cp,seed,taskset_seed,scenario_seed,method,q_network_type,amc_rtb_schedulable,attempts,end_time,agent_period,dqn_runtime_semantics,c_amc_sem_xf,reward_mode,forbid_decreasing_hi_budgets,enable_deploy_cap_mask,deploy_cap_mask_ratio,deploy_cap_mask_criticality,mode_changes,lo_cancellations,deadline_misses,budget_overruns,hdm,jne,ldm,nid,tid,total_time,tid_ratio,nid_per_1e6_time,mean_degraded_interval,safety_feasible,jne_plus_ldm,lo_job_losses_total,lo_budget_cancellations,lo_release_dropped_in_degraded_mode,lo_active_dropped_on_mode_switch,jne_residual_not_in_cancellations,active_drop_share_of_jne,accepted_actions,rejected_actions,step_count,selected_action_count,noop_actions,explicit_noop_actions,noop_action_rate,explicit_noop_action_rate,accepted_action_rate,rejection_rate,total_reward,check_safety,safety_checked_actions,safety_accepted_actions,safety_rejected_actions,valid_action_count_mean,masked_action_count_mean,masked_decrease_hi_forbidden_count,masked_decrease_hi_forbidden_rate,masked_action_count_max,mask_rejection_rate_mean,selected_invalid_mask_actions,selected_explicit_noop_actions,selected_explicit_noop_rate,action_space_type,action_count,budget_increase_ratio,budget_decrease_ratio,budget_floor_ratio,no_safe_action_steps,masked_budget_floor_violation_count,masked_budget_floor_violation_rate,masked_deploy_cap_increase_count,masked_deploy_cap_increase_rate,observation_mode,state_dim,tree_runtime_policy_type,tree_state_encoding,tree_fixed_point_scale,tree_fixed_point_config_hash,tree_artifact_schema_version,integer_equivalence_verified,mean_over_increase_excess,over_increase_action_count,mean_budget_soft_cap_increase_excess,soft_cap_increase_action_count,mean_budget_soft_cap_penalty_value,mean_budget_soft_cap_dwell_excess_mean,mean_budget_soft_cap_dwell_excess_max,max_budget_soft_cap_dwell_excess_max,soft_cap_dwell_state_count,soft_cap_dwell_state_rate,mean_budget_soft_cap_dwell_penalty_value,mean_budget_soft_cap_dwell_max_penalty_value,mean_budget_soft_cap_dwell_total_penalty_value,safe_recovery_decrease_count,unsafe_decrease_full_count,mean_budget_over_drift_deadzone,mean_increase_concentration_excess,pingpong_action_count,mean_active_lo_under_hi_pressure,mean_active_lo_work_ratio,mean_active_lo_job_rate,mean_active_lo_under_hi_pressure_penalty_value,final_budget_ratio_by_task_json,max_budget_ratio_by_task_json,min_budget_ratio_by_task_json,increase_count_by_task_json,decrease_count_by_task_json,recovery_decrease_count_by_task_json,over_increase_count_by_task_json,consecutive_increase_max_by_task_json,over_budget_dwell_steps_by_task_json,soft_cap_dwell_steps_by_task_json,released_lo_jobs,cancelled_lo_jobs,completed_lo_jobs,lo_deadline_misses,hi_deadline_misses,lc_service_loss,lc_qos,min_lc_service,budget_adjust_count,mean_abs_budget_change,lo_equiv_jne,lo_equiv_jne_rate,lo_quality_qos,lo_quality_loss,lo_full_quality_completed,lo_full_quality_ratio,lo_degraded_released,lo_degraded_completed,lo_degraded_cancelled,lo_degraded_deadline_missed,lo_degraded_not_completed,lo_degraded_release_ratio,lo_degraded_completion_ratio,lo_degraded_among_completed_ratio,lo_degraded_quality_sum,lo_degraded_budget_sum,lo_degraded_original_budget_sum,lo_degraded_budget_ratio_mean,lo_degraded_exec_time_sum,lo_degraded_exec_time_ratio,lo_zero_service_jobs,lo_zero_service_ratio,lo_full_quality_service_sum,lo_total_service_sum,noop_q_mean,noop_q_std,noop_q_rank_mean,noop_q_rank_median,noop_q_rank_min,noop_q_rank_max,noop_q_margin_to_best_mean,noop_q_is_best_rate,noop_valid_rate,noop_q_sample_count,tree_id,tree_method,tree_depth,tree_node_count,tree_leaf_count,tree_max_depth_param,tree_min_samples_leaf,tree_raw_top1_invalid_count,tree_raw_top1_invalid_rate,tree_fallback_count,tree_fallback_rate,tree_no_valid_action_count,tree_no_valid_action_rate,tree_selected_action_count,tree_selected_action_match_teacher_count,tree_selected_action_match_teacher_rate,tree_raw_action_match_teacher_rate,tree_q_regret_mean,tree_q_regret_p95
mc_fairgen,0.65,12,2.0,0.5,1571,185,101571,bc_tree_agent,,True,1,20000000,25000,C_AMC_SEM,0.5,interval_qos_v2_single_recovery_full_C5_overinc016_abs005,True,True,4.0,lo,450,551,0,1001,0,551,0,450,4328499,20000000,0.21642495,,,,551,,,,,,,800,0,800,800,0,0,0.0,0.0,1.0,0.0,-424.89470606757135,True,800,800,0,9.14375,14.85625,,,16,0.6190104166666667,0,0,0.0,single,24,0.02,0.02,0.9,0,,,,,v11_full_10d,128,integer_tree_ranked_valid_or_none,fixed_point_int,1000000,bb255908bec90f8d54945322db333c5c2d2df5af1c5e76fc9016dc8c975a381e,viper_integer_ranked_artifact_v1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7200,551,6649,0,0,0.07652777777777778,0.9234722222222222,0.885,800,107.49875,900.0,0.125,0.875,0.125,5951,0.8265277777777778,698,698,0,0,0,0.09694444444444444,0.09694444444444444,0.1049781922093548,349.0,230340.0,459982.0,0.5007587253414271,230340.0,0.05802202186871516,551,0.07652777777777778,5951.0,6300.0,,,,,,,,,,,bc_iter_001,bc,3,11,6,3,10,46,0.0575,46,0.0575,0,0.0,800,452,0.565,0.5075,0.008139243125915527,0.03375778198242184
mc_fairgen,0.65,12,2.0,0.5,1571,185,101571,viper_tree_agent,,True,1,20000000,25000,C_AMC_SEM,0.5,interval_qos_v2_single_recovery_full_C5_overinc016_abs005,True,True,4.0,lo,450,550,0,1000,0,550,0,450,4328499,20000000,0.21642495,,,,550,,,,,,,800,0,800,800,0,0,0.0,0.0,1.0,0.0,-417.0326496325723,True,800,800,0,9.24125,14.75875,,,15,0.6149479166666667,0,0,0.0,single,24,0.02,0.02,0.9,0,,,,,v11_full_10d,128,integer_tree_ranked_valid_or_none,fixed_point_int,1000000,bb255908bec90f8d54945322db333c5c2d2df5af1c5e76fc9016dc8c975a381e,viper_integer_ranked_artifact_v1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7200,550,6650,0,0,0.0763888888888889,0.9236111111111112,0.885,800,57.24875,899.0,0.12486111111111112,0.8751388888888889,0.12486111111111109,5952,0.8266666666666667,698,698,0,0,0,0.09694444444444444,0.09694444444444444,0.10496240601503759,349.0,230340.0,459982.0,0.5007587253414271,230340.0,0.05801597164536761,550,0.0763888888888889,5952.0,6301.0,,,,,,,,,,,viper_iter_002,viper,3,11,6,3,10,0,0.0,0,0.0,0,0.0,800,433,0.54125,0.54125,0.00442906379699707,0.01981582641601562
mc_fairgen,0.65,12,2.0,0.5,1572,185,101572,c_amc_sem_baseline,,True,1,20000000,25000,C_AMC_SEM,0.5,interval_qos_v2_single_recovery_full_C5_overinc016_abs005,True,True,4.0,lo,460,792,0,1252,0,792,0,460,4639334,20000000,0.2319667,23.0,10085.508695652174,1,792,792,792,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,single,24,0.02,0.02,0.9,0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7200,792,6408,0,0,0.11,0.89,0.8525,0,,1173.5,0.1629861111111111,0.8370138888888888,0.16298611111111116,5645,0.7840277777777778,763,763,0,0,0,0.10597222222222222,0.10597222222222222,0.11906991260923845,381.5,251790.0,502817.0,0.5007587253414271,251790.0,0.06419960086558166,792,0.11,5645.0,6026.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mc_fairgen,0.65,12,2.0,0.5,1572,185,101572,dqn_agent,mlp,True,1,20000000,25000,C_AMC_SEM,0.5,interval_qos_v2_single_recovery_full_C5_overinc016_abs005,True,True,4.0,lo,460,564,0,1024,0,564,0,460,4657259,20000000,0.23286295,23.0,10124.476086956522,1,564,564,564,0,0,0,0.0,800,0,800,800,0,0,0.0,0.0,1.0,0.0,-423.0460664266006,True,800,800,0,9.27125,14.72875,4800,0.25,15,0.6136979166666666,0,0,0.0,single,24,0.02,0.02,0.9,0,0,0.0,1383,0.07203125,v11_full_10d,128,,,,,,,0.35633560163195716,470,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,322,0,0.47970183265335126,3.80875,262,0.08175595126016602,0.8320833333333333,0.8320833333333333,0.0,"{""mc_hi_0"": 1.0, ""mc_hi_1"": 1.0, ""mc_hi_2"": 1.0, ""mc_hi_3"": 1.0, ""mc_hi_4"": 1.0, ""mc_hi_5"": 1.0, ""mc_lo_0"": 1.0, ""mc_lo_1"": 1.0, ""mc_lo_2"": 1.0, ""mc_lo_3"": 4.029411764705882, ""mc_lo_4"": 1.4742857142857142, ""mc_lo_5"": 4.043478260869565}","{""mc_hi_0"": 1.0, ""mc_hi_1"": 1.0, ""mc_hi_2"": 1.0, ""mc_hi_3"": 1.0, ""mc_hi_4"": 1.0, ""mc_hi_5"": 1.0, ""mc_lo_0"": 1.0, ""mc_lo_1"": 1.0, ""mc_lo_2"": 1.0, ""mc_lo_3"": 4.029411764705882, ""mc_lo_4"": 2.145238095238095, ""mc_lo_5"": 4.043478260869565}","{""mc_hi_0"": 1.0, ""mc_hi_1"": 1.0, ""mc_hi_2"": 1.0, ""mc_hi_3"": 1.0, ""mc_hi_4"": 1.0, ""mc_hi_5"": 1.0, ""mc_lo_0"": 1.0, ""mc_lo_1"": 1.0, ""mc_lo_2"": 1.0, ""mc_lo_3"": 1.0, ""mc_lo_4"": 1.0, ""mc_lo_5"": 1.0}","{""mc_hi_0"": 0, ""mc_hi_1"": 0, ""mc_hi_2"": 0, ""mc_hi_3"": 0, ""mc_hi_4"": 0, ""mc_hi_5"": 0, ""mc_lo_0"": 0, ""mc_lo_1"": 0, ""mc_lo_2"": 0, ""mc_lo_3"": 62, ""mc_lo_4"": 348, ""mc_lo_5"": 68}","{""mc_hi_0"": 0, ""mc_hi_1"": 0, ""mc_hi_2"": 0, ""mc_hi_3"": 0, ""mc_hi_4"": 0, ""mc_hi_5"": 0, ""mc_lo_0"": 0, ""mc_lo_1"": 0, ""mc_lo_2"": 0, ""mc_lo_3"": 0, ""mc_lo_4"": 322, ""mc_lo_5"": 0}","{""mc_hi_0"": 0, ""mc_hi_1"": 0, ""mc_hi_2"": 0, ""mc_hi_3"": 0, ""mc_hi_4"": 0, ""mc_hi_5"": 0, ""mc_lo_0"": 0, ""mc_lo_1"": 0, ""mc_lo_2"": 0, ""mc_lo_3"": 0, ""mc_lo_4"": 322, ""mc_lo_5"": 0}","{""mc_hi_0"": 0, ""mc_hi_1"": 0, ""mc_hi_2"": 0, ""mc_hi_3"": 0, ""mc_hi_4"": 0, ""mc_hi_5"": 0, ""mc_lo_0"": 0, ""mc_lo_1"": 0, ""mc_lo_2"": 0, ""mc_lo_3"": 60, ""mc_lo_4"": 345, ""mc_lo_5"": 65}","{""mc_hi_0"": 0, ""mc_hi_1"": 0, ""mc_hi_2"": 0, ""mc_hi_3"": 0, ""mc_hi_4"": 0, ""mc_hi_5"": 0, ""mc_lo_0"": 0, ""mc_lo_1"": 0, ""mc_lo_2"": 0, ""mc_lo_3"": 62, ""mc_lo_4"": 13, ""mc_lo_5"": 46}","{""mc_hi_0"": 0, ""mc_hi_1"": 0, ""mc_hi_2"": 0, ""mc_hi_3"": 0, ""mc_hi_4"": 0, ""mc_hi_5"": 0, ""mc_lo_0"": 0, ""mc_lo_1"": 0, ""mc_lo_2"": 0, ""mc_lo_3"": 798, ""mc_lo_4"": 715, ""mc_lo_5"": 736}","{""mc_hi_0"": 0, ""mc_hi_1"": 0, ""mc_hi_2"": 0, ""mc_hi_3"": 0, ""mc_hi_4"": 0, ""mc_hi_5"": 0, ""mc_lo_0"": 0, ""mc_lo_1"": 0, ""mc_lo_2"": 0, ""mc_lo_3"": 0, ""mc_lo_4"": 0, ""mc_lo_5"": 0}",7200,564,6636,0,0,0.07833333333333334,0.9216666666666666,0.8525,800,53.71875,945.5,0.13131944444444443,0.8686805555555556,0.13131944444444443,5873,0.8156944444444445,763,763,0,0,0,0.10597222222222222,0.10597222222222222,0.1149789029535865,381.5,251790.0,502817.0,0.5007587253414271,251790.0,0.06359115376057611,564,0.07833333333333334,5873.0,6254.5,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
mc_fairgen,0.65,12,2.0,0.5,1572,185,101572,bc_tree_agent,,True,1,20000000,25000,C_AMC_SEM,0.5,interval_qos_v2_single_recovery_full_C5_overinc016_abs005,True,True,4.0,lo,460,566,0,1026,0,566,0,460,4655518,20000000,0.2327759,,,,566,,,,,,,800,0,800,800,0,0,0.0,0.0,1.0,0.0,-435.5061501421562,True,800,800,0,9.1375,14.8625,,,16,0.6192708333333333,0,0,0.0,single,24,0.02,0.02,0.9,0,,,,,v11_full_10d,128,integer_tree_ranked_valid_or_none,fixed_point_int,1000000,bb255908bec90f8d54945322db333c5c2d2df5af1c5e76fc9016dc8c975a381e,viper_integer_ranked_artifact_v1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7200,566,6634,0,0,0.07861111111111112,0.9213888888888889,0.8525,800,109.02,947.5,0.13159722222222223,0.8684027777777777,0.13159722222222225,5871,0.8154166666666667,763,763,0,0,0,0.10597222222222222,0.10597222222222222,0.11501356647573108,381.5,251790.0,502817.0,0.5007587253414271,251790.0,0.06363977345565057,566,0.07861111111111112,5871.0,6252.5,,,,,,,,,,,bc_iter_001,bc,3,11,6,3,10,47,0.05875,47,0.05875,0,0.0,800,450,0.5625,0.50375,0.008142991065979004,0.03225154876708983
mc_fairgen,0.65,12,2.0,0.5,1572,185,101572,viper_tree_agent,,True,1,20000000,25000,C_AMC_SEM,0.5,interval_qos_v2_single_recovery_full_C5_overinc016_abs005,True,True,4.0,lo,460,559,0,1019,0,559,0,460,4657411,20000000,0.23287055,,,,559,,,,,,,800,0,800,800,0,0,0.0,0.0,1.0,0.0,-423.29078909943064,True,800,800,0,9.24125,14.75875,,,15,0.6149479166666667,0,0,0.0,single,24,0.02,0.02,0.9,0,,,,,v11_full_10d,128,integer_tree_ranked_valid_or_none,fixed_point_int,1000000,bb255908bec90f8d54945322db333c5c2d2df5af1c5e76fc9016dc8c975a381e,viper_integer_ranked_artifact_v1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7200,559,6641,0,0,0.07763888888888888,0.9223611111111111,0.8525,800,57.24875,940.5,0.130625,0.869375,0.130625,5878,0.8163888888888889,763,763,0,0,0,0.10597222222222222,0.10597222222222222,0.11489233549164282,381.5,251790.0,502817.0,0.5007587253414271,251790.0,0.06358646448499358,559,0.07763888888888888,5878.0,6259.5,,,,,,,,,,,viper_iter_002,viper,3,11,6,3,10,0,0.0,0,0.0,0,0.0,800,447,0.55875,0.55875,0.004607686996459961,0.02075004577636718
mc_fairgen,0.65,12,2.0,0.5,1573,185,101573,c_amc_sem_baseline,,True,1,20000000,25000,C_AMC_SEM,0.5,interval_qos_v2_single_recovery_full_C5_overinc016_abs005,True,True,4.0,lo,484,797,0,1281,0,797,0,484,4831529,20000000,0.24157645,24.2,9982.497933884297,1,797,797,797,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,single,24,0.02,0.02,0.9,0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7200,797,6403,0,0,0.11069444444444444,0.8893055555555556,0.8625,0,,1194.0,0.16583333333333333,0.8341666666666666,0.1658333333333334,5609,0.7790277777777778,794,794,0,0,0,0.11027777777777778,0.11027777777777778,0.1240043729501796,397.0,262020.0,523246.0,0.5007587253414271,262020.0,0.06688147083080101,797,0.11069444444444444,5609.0,6006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mc_fairgen,0.65,12,2.0,0.5,1573,185,101573,dqn_agent,mlp,True,1,20000000,25000,C_AMC_SEM,0.5,interval_qos_v2_single_recovery_full_C5_overinc016_abs005,True,True,4.0,lo,484,565,0,1049,0,565,0,484,4849624,20000000,0.2424812,24.2,10019.88429752066,1,565,565,565,0,0,0,0.0,800,0,800,800,0,0,0.0,0.0,1.0,0.0,-433.76905546820734,True,800,800,0,9.255,14.745,4800,0.25,15,0.614375,0,0,0.0,single,24,0.02,0.02,0.9,0,0,0.0,1396,0.07270833333333333,v11_full_10d,128,,,,,,,0.3477117921081476,469,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,323,0,0.4800822307727439,5.1225,313,0.08321777003829356,0.8320833333333333,0.8320833333333333,0.0,"{""mc_hi_0"": 1.0, ""mc_hi_1"": 1.0, ""mc_hi_2"": 1.0, ""mc_hi_3"": 1.0, ""mc_hi_4"": 1.0, ""mc_hi_5"": 1.0, ""mc_lo_0"": 1.0, ""mc_lo_1"": 1.0, ""mc_lo_2"": 1.0, ""mc_lo_3"": 4.029411764705882, ""mc_lo_4"": 1.4147619047619047, ""mc_lo_5"": 4.043478260869565}","{""mc_hi_0"": 1.0, ""mc_hi_1"": 1.0, ""mc_hi_2"": 1.0, ""mc_hi_3"": 1.0, ""mc_hi_4"": 1.0, ""mc_hi_5"": 1.0, ""mc_lo_0"": 1.0, ""mc_lo_1"": 1.0, ""mc_lo_2"": 1.0, ""mc_lo_3"": 4.029411764705882, ""mc_lo_4"": 1.9452380952380952, ""mc_lo_5"": 4.043478260869565}","{""mc_hi_0"": 1.0, ""mc_hi_1"": 1.0, ""mc_hi_2"": 1.0, ""mc_hi_3"": 1.0, ""mc_hi_4"": 1.0, ""mc_hi_5"": 1.0, ""mc_lo_0"": 1.0, ""mc_lo_1"": 1.0, ""mc_lo_2"": 1.0, ""mc_lo_3"": 1.0, ""mc_lo_4"": 1.0, ""mc_lo_5"": 1.0}","{""mc_hi_0"": 0, ""mc_hi_1"": 0, ""mc_hi_2"": 0, ""mc_hi_3"": 0, ""mc_hi_4"": 0, ""mc_hi_5"": 0, ""mc_lo_0"": 0, ""mc_lo_1"": 0, ""mc_lo_2"": 0, ""mc_lo_3"": 62, ""mc_lo_4"": 347, ""mc_lo_5"": 68}","{""mc_hi_0"": 0, ""mc_hi_1"": 0, ""mc_hi_2"": 0, ""mc_hi_3"": 0, ""mc_hi_4"": 0, ""mc_hi_5"": 0, ""mc_lo_0"": 0, ""mc_lo_1"": 0, ""mc_lo_2"": 0, ""mc_lo_3"": 0, ""mc_lo_4"": 323, ""mc_lo_5"": 0}","{""mc_hi_0"": 0, ""mc_hi_1"": 0, ""mc_hi_2"": 0, ""mc_hi_3"": 0, ""mc_hi_4"": 0, ""mc_hi_5"": 0, ""mc_lo_0"": 0, ""mc_lo_1"": 0, ""mc_lo_2"": 0, ""mc_lo_3"": 0, ""mc_lo_4"": 323, ""mc_lo_5"": 0}","{""mc_hi_0"": 0, ""mc_hi_1"": 0, ""mc_hi_2"": 0, ""mc_hi_3"": 0, ""mc_hi_4"": 0, ""mc_hi_5"": 0, ""mc_lo_0"": 0, ""mc_lo_1"": 0, ""mc_lo_2"": 0, ""mc_lo_3"": 60, ""mc_lo_4"": 344, ""mc_lo_5"": 65}","{""mc_hi_0"": 0, ""mc_hi_1"": 0, ""mc_hi_2"": 0, ""mc_hi_3"": 0, ""mc_hi_4"": 0, ""mc_hi_5"": 0, ""mc_lo_0"": 0, ""mc_lo_1"": 0, ""mc_lo_2"": 0, ""mc_lo_3"": 62, ""mc_lo_4"": 14, ""mc_lo_5"": 68}","{""mc_hi_0"": 0, ""mc_hi_1"": 0, ""mc_hi_2"": 0, ""mc_hi_3"": 0, ""mc_hi_4"": 0, ""mc_hi_5"": 0, ""mc_lo_0"": 0, ""mc_lo_1"": 0, ""mc_lo_2"": 0, ""mc_lo_3"": 798, ""mc_lo_4"": 714, ""mc_lo_5"": 736}","{""mc_hi_0"": 0, ""mc_hi_1"": 0, ""mc_hi_2"": 0, ""mc_hi_3"": 0, ""mc_hi_4"": 0, ""mc_hi_5"": 0, ""mc_lo_0"": 0, ""mc_lo_1"": 0, ""mc_lo_2"": 0, ""mc_lo_3"": 0, ""mc_lo_4"": 0, ""mc_lo_5"": 0}",7200,565,6635,0,0,0.07847222222222222,0.9215277777777777,0.8625,800,53.0175,962.0,0.13361111111111112,0.8663888888888889,0.13361111111111112,5841,0.81125,794,794,0,0,0,0.11027777777777778,0.11027777777777778,0.1196684250188395,397.0,262020.0,523246.0,0.5007587253414271,262020.0,0.06629978525063834,565,0.07847222222222222,5841.0,6238.0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
mc_fairgen,0.65,12,2.0,0.5,1573,185,101573,bc_tree_agent,,True,1,20000000,25000,C_AMC_SEM,0.5,interval_qos_v2_single_recovery_full_C5_overinc016_abs005,True,True,4.0,lo,484,563,0,1047,0,563,0,484,4849669,20000000,0.24248345,,,,563,,,,,,,800,0,800,800,0,0,0.0,0.0,1.0,0.0,-442.80960863880694,True,800,800,0,9.12875,14.87125,,,16,0.6196354166666667,0,0,0.0,single,24,0.02,0.02,0.9,0,,,,,v11_full_10d,128,integer_tree_ranked_valid_or_none,fixed_point_int,1000000,bb255908bec90f8d54945322db333c5c2d2df5af1c5e76fc9016dc8c975a381e,viper_integer_ranked_artifact_v1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7200,563,6637,0,0,0.07819444444444444,0.9218055555555555,0.8625,800,115.29625,960.0,0.13333333333333333,0.8666666666666667,0.1333333333333333,5843,0.8115277777777777,794,794,0,0,0,0.11027777777777778,0.11027777777777778,0.1196323640198885,397.0,262020.0,523246.0,0.5007587253414271,262020.0,0.06629805736216624,563,0.07819444444444444,5843.0,6240.0,,,,,,,,,,,bc_iter_001,bc,3,11,6,3,10,71,0.08875,71,0.08875,0,0.0,800,476,0.595,0.50625,0.00794626235961914,0.0330493927001953
mc_fairgen,0.65,12,2.0,0.5,1573,185,101573,viper_tree_agent,,True,1,20000000,25000,C_AMC_SEM,0.5,interval_qos_v2_single_recovery_full_C5_overinc016_abs005,True,True,4.0,lo,484,560,0,1044,0,560,0,484,4849921,20000000,0.24249605,,,,560,,,,,,,800,0,800,800,0,0,0.0,0.0,1.0,0.0,-433.1730033578578,True,800,800,0,9.24125,14.75875,,,15,0.6149479166666667,0,0,0.0,single,24,0.02,0.02,0.9,0,,,,,v11_full_10d,128,integer_tree_ranked_valid_or_none,fixed_point_int,1000000,bb255908bec90f8d54945322db333c5c2d2df5af1c5e76fc9016dc8c975a381e,viper_integer_ranked_artifact_v1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7200,560,6640,0,0,0.07777777777777778,0.9222222222222223,0.8625,800,57.24875,957.0,0.13291666666666666,0.8670833333333333,0.13291666666666668,5846,0.8119444444444445,794,794,0,0,0,0.11027777777777778,0.11027777777777778,0.11957831325301205,397.0,262020.0,523246.0,0.5007587253414271,262020.0,0.06629153245975183,560,0.07777777777777778,5846.0,6243.0,,,,,,,,,,,viper_iter_002,viper,3,11,6,3,10,0,0.0,0,0.0,0,0.0,800,449,0.56125,0.56125,0.004202985763549804,0.018950462341308587
mc_fairgen,0.65,12,2.0,0.5,1574,185,101574,c_amc_sem_baseline,,True,1,20000000,25000,C_AMC_SEM,0.5,interval_qos_v2_single_recovery_full_C5_overinc016_abs005,True,True,4.0,lo,499,788,0,1287,0,788,0,499,5068683,20000000,0.25343415,24.95,10157.68136272545,1,788,788,788,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,single,24,0.02,0.02,0.9,0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7200,788,6412,0,0,0.10944444444444444,0.8905555555555555,0.875,0,,1203.5,0.1671527777777778,0.8328472222222222,0.16715277777777782,5581,0.7751388888888889,831,831,0,0,0,0.11541666666666667,0.11541666666666667,0.1296007485963818,415.5,274230.0,547629.0,0.5007587253414271,274230.0,0.07007375593083133,788,0.10944444444444444,5581.0,5996.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
